,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1741.0,0,1,1740,870,870,15,580,580,580,435,1740,435,87,58,435,290,435,580,1740,1740,58,1740,1740,29,1740,15,1740,290,1740,870,1740,435,348,290,870,1740,290,1740,174,15,1740,1740,58,435,10,435,1740,290,290,290,580,1740,435,580,348,435,290,580,1740,4,435,1740,348,1740,290,870,348,1740,1740,870,87,870,60,348,870,870,580,1740,580,580,435,435,174,435,1740,1740,1740,29,1740,870,116,580,870,290,348,1740,1740,1740,1740,435
1747.0,0,1,1746,1746,873,1746,97,1746,582,873,291,582,1746,1746,873,873,873,873,1746,291,1746,97,873,873,873,873,873,582,582,873,1746,873,1746,873,582,291,97,1746,1746,291,873,291,1746,873,1746,194,1746,1746,582,873,1746,1746,582,1746,873,873,873,1746,1746,1746,291,97,582,1746,291,291,582,291,873,582,1746,1746,1746,194,873,582,873,873,1746,194,582,873,1746,1746,873,1746,1746,582,97,1746,873,873,291,1746,97,1746,873,873,582,1746
1753.0,0,1,146,876,73,584,876,1752,146,438,584,876,876,584,1752,1752,73,876,219,292,584,1752,876,584,876,292,584,292,1752,876,1752,584,146,438,876,219,438,1752,292,1752,584,876,1752,1752,12,1752,584,876,876,876,292,438,584,219,292,1752,1752,219,876,584,1752,876,584,584,73,292,219,1752,876,1752,438,438,219,876,1752,438,292,1752,1752,584,584,219,876,219,24,1752,1752,73,876,584,1752,438,584,1752,876,584,876,1752,876,292
1759.0,0,1,879,586,879,293,1758,1758,293,293,879,879,1758,879,586,586,879,879,879,586,879,879,879,879,586,293,293,586,1758,1758,1758,293,879,1758,879,1758,879,586,1758,1758,293,293,293,879,293,293,293,879,1758,879,879,1758,879,293,1758,879,1758,293,1758,586,1758,586,879,1758,293,879,1758,1758,293,1758,586,879,293,1758,1758,586,1758,586,586,586,879,293,879,1758,879,879,293,879,879,293,879,1758,879,586,293,586,1758,1758,879,879
1777.0,0,1,74,888,37,1776,888,592,74,444,1776,48,888,888,592,592,37,296,444,1776,1776,1776,1776,296,888,888,888,296,592,1776,592,888,74,1776,296,444,444,888,1776,148,1776,1776,1776,888,1776,1776,296,592,888,296,888,444,888,222,296,296,592,592,1776,37,592,1776,888,1776,37,1776,1776,296,296,222,444,888,444,74,888,444,1776,444,148,1776,1776,222,1776,1776,1776,1776,888,592,1776,1776,1776,1776,296,148,592,888,888,296,296,592
1783.0,0,1,891,594,891,162,162,891,297,297,1782,1782,1782,1782,891,891,891,891,891,1782,594,162,594,1782,198,81,594,198,297,594,81,594,891,891,297,1782,81,297,1782,891,1782,297,1782,99,1782,1782,594,891,1782,891,99,162,1782,162,1782,297,891,891,1782,99,297,891,1782,891,297,297,99,297,891,891,66,1782,297,594,891,1782,594,594,99,1782,1782,297,891,594,594,198,891,297,1782,198,1782,594,1782,99,891,891,1782,1782,99,1782
1787.0,0,1,1786,893,893,1786,38,1786,1786,893,893,1786,893,1786,893,1786,893,893,1786,1786,1786,1786,893,1786,1786,893,893,893,1786,1786,893,1786,1786,1786,1786,893,19,893,893,1786,893,1786,893,1786,1786,1786,893,1786,893,893,94,893,1786,893,1786,893,893,1786,893,1786,1786,1786,893,1786,893,893,893,893,893,1786,1786,1786,1786,893,1786,893,1786,893,893,1786,1786,893,893,1786,1786,1786,893,1786,893,1786,47,19,1786,1786,893,47,94,1786,1786,1786
1789.0,0,1,596,894,298,894,1788,894,596,447,1788,596,447,596,1788,149,149,894,1788,1788,447,447,149,894,1788,447,298,298,447,447,596,596,596,1788,1788,149,894,1788,894,1788,1788,596,1788,596,596,894,1788,894,894,447,1788,149,596,894,596,1788,1788,596,1788,894,298,298,149,298,298,1788,894,894,447,447,596,596,1788,894,894,894,1788,1788,447,298,894,447,149,1788,894,447,298,298,298,298,1788,1788,447,1788,1788,1788,1788,894,1788,1788
1801.0,0,1,25,450,25,900,450,450,25,225,900,1800,18,1800,450,100,25,180,225,1800,180,75,360,120,450,450,360,150,90,200,100,1800,5,1800,900,900,225,150,1800,1800,900,200,75,900,1800,900,600,1800,450,225,450,900,1800,900,30,200,450,120,200,1800,100,200,1800,450,25,600,1800,150,900,1800,900,600,225,3,6,225,1800,600,1800,600,900,225,200,600,75,150,900,1800,1800,900,180,600,600,1800,1800,360,450,360,225,120
1811.0,0,1,362,905,181,905,1810,181,362,905,1810,905,905,905,362,905,181,905,1810,362,905,905,1810,905,1810,905,1810,905,181,905,1810,905,362,181,1810,905,905,362,181,905,1810,1810,1810,181,905,905,1810,1810,905,181,1810,181,905,905,1810,181,362,1810,1810,1810,905,905,1810,905,181,905,362,905,905,905,1810,362,1810,1810,181,905,362,905,1810,1810,905,905,905,1810,905,181,362,905,1810,1810,1810,905,905,905,905,1810,1810,181,362,905
1823.0,0,1,911,911,911,1822,911,911,911,911,1822,911,911,911,911,1822,911,911,911,911,1822,911,911,1822,911,911,911,911,911,911,1822,1822,911,911,911,1822,911,911,911,911,1822,1822,911,1822,911,1822,1822,1822,911,911,911,911,911,1822,911,1822,911,911,911,1822,1822,1822,1822,911,911,1822,911,1822,911,1822,1822,1822,911,911,911,911,911,911,911,911,1822,911,1822,911,911,1822,1822,911,911,1822,1822,911,1822,1822,1822,1822,911,1822,911,911
1831.0,0,1,305,1830,305,305,1830,1830,305,915,305,1830,1830,610,1830,366,305,122,183,610,61,183,1830,915,366,305,122,610,366,61,1830,1830,61,915,610,1830,915,610,610,915,305,1830,915,366,1830,915,915,183,1830,915,305,915,610,305,610,366,1830,915,305,915,1830,915,1830,610,305,610,183,1830,610,610,1830,183,915,915,122,1830,610,183,915,915,305,915,1830,183,915,610,1830,1830,366,1830,915,915,915,61,915,610,1830,915,915,610
1847.0,0,1,923,923,923,1846,923,923,923,923,1846,71,923,923,923,1846,923,1846,923,1846,1846,923,923,923,923,923,923,923,923,923,1846,1846,923,923,142,1846,923,923,1846,923,1846,923,923,1846,923,1846,923,142,923,923,923,1846,923,1846,71,1846,923,1846,923,71,1846,1846,1846,923,923,1846,923,923,1846,923,1846,1846,923,1846,923,923,1846,923,923,923,1846,923,923,1846,923,71,1846,923,923,923,1846,923,923,142,1846,923,923,923,71,923
1861.0,0,1,1860,310,930,31,1860,372,620,155,1860,1860,465,124,310,310,465,186,1860,1860,930,1860,930,1860,620,31,930,310,60,155,1860,930,372,1860,1860,372,930,62,186,620,620,930,155,1860,620,155,930,930,186,186,1860,465,1860,465,1860,1860,465,372,372,1860,465,4,1860,1860,310,124,465,1860,155,1860,310,186,124,465,1860,310,620,310,465,465,465,155,1860,620,1860,186,93,62,465,465,1860,186,620,465,1860,1860,1860,310,1860,1860
1867.0,0,1,1866,622,933,622,933,933,622,311,933,933,1866,1866,1866,311,933,622,1866,622,1866,1866,622,1866,311,311,311,622,311,1866,1866,1866,1866,1866,933,1866,933,1866,933,933,311,622,933,933,933,622,311,1866,1866,933,1866,311,1866,1866,933,1866,1866,311,311,933,933,1866,311,933,311,933,311,311,1866,933,933,933,622,1866,311,622,1866,311,622,1866,1866,311,933,622,622,311,622,933,1866,311,933,622,1866,933,311,311,933,311,622,933
1871.0,0,1,935,17,935,935,935,374,935,17,935,374,935,935,1870,935,935,935,935,1870,187,374,170,1870,935,935,935,17,1870,170,935,187,187,22,935,1870,935,935,374,935,935,1870,1870,85,1870,935,1870,935,935,187,55,935,935,935,935,1870,1870,1870,1870,85,187,187,55,374,935,935,170,1870,935,1870,1870,1870,935,935,85,935,1870,17,935,935,935,17,374,935,1870,85,935,170,1870,85,55,1870,374,187,187,1870,187,1870,935,374
1873.0,0,1,936,936,468,624,234,117,312,468,1872,312,312,156,104,1872,234,208,104,234,144,312,468,208,468,312,936,312,468,624,1872,624,936,234,1872,144,117,1872,936,72,208,1872,234,936,936,1872,1872,1872,72,117,234,1872,234,1872,468,624,936,936,1872,1872,624,624,1872,468,156,624,936,312,1872,1872,624,468,936,117,624,468,52,936,468,1872,1872,234,624,1872,72,24,52,1872,26,936,624,468,1872,1872,208,1872,13,1872,936,72
1877.0,0,1,1876,268,938,1876,469,938,1876,134,938,1876,1876,1876,1876,469,469,1876,1876,1876,1876,1876,469,1876,938,938,938,268,469,1876,1876,1876,1876,938,469,1876,469,469,938,469,469,469,938,1876,268,1876,938,1876,1876,469,1876,938,268,1876,938,67,1876,469,938,134,938,469,469,469,938,134,1876,938,1876,469,469,1876,1876,1876,1876,1876,1876,268,1876,1876,1876,67,1876,469,1876,469,469,469,938,469,469,268,1876,938,469,938,469,1876,1876,1876
1879.0,0,1,939,626,939,939,1878,939,313,313,313,1878,1878,1878,313,1878,939,939,939,1878,939,1878,626,1878,626,939,1878,626,939,939,626,1878,939,939,939,939,939,1878,626,939,939,626,626,313,1878,939,1878,939,1878,939,939,1878,626,939,1878,1878,939,939,939,939,1878,939,1878,939,313,626,313,939,313,939,939,313,313,313,626,1878,1878,1878,939,1878,313,313,1878,939,1878,313,939,1878,1878,939,313,626,626,939,939,1878,1878,313,939,1878
1889.0,0,1,472,1888,236,472,1888,1888,472,944,118,1888,1888,944,1888,1888,118,59,944,1888,472,944,1888,944,1888,236,944,1888,1888,944,1888,32,472,944,472,1888,944,1888,1888,1888,236,1888,944,472,1888,944,944,944,1888,944,472,1888,944,1888,1888,1888,1888,944,944,472,1888,1888,1888,1888,236,944,944,1888,236,1888,1888,944,944,118,1888,1888,1888,944,1888,118,472,472,1888,944,944,8,236,1888,1888,944,944,1888,944,944,944,1888,1888,1888,944,1888
1901.0,0,1,1900,1900,950,50,95,950,1900,950,380,475,1900,475,1900,1900,475,1900,1900,95,475,380,1900,76,950,25,380,1900,475,475,950,50,380,1900,190,95,95,1900,1900,100,1900,1900,950,950,190,475,475,950,1900,475,1900,475,950,950,950,950,1900,1900,1900,1900,380,1900,1900,475,950,950,475,190,1900,950,1900,1900,1900,25,190,1900,50,950,475,950,950,475,475,475,1900,1900,1900,380,1900,190,1900,10,1900,1900,1900,950,475,1900,1900,950
1907.0,0,1,1906,953,953,1906,1906,953,1906,953,953,1906,953,953,1906,1906,953,1906,1906,1906,1906,953,953,953,1906,953,1906,953,953,953,953,1906,1906,1906,953,1906,953,1906,953,953,953,953,1906,1906,1906,1906,1906,1906,953,953,1906,1906,953,953,1906,953,1906,1906,1906,1906,1906,953,953,953,953,1906,953,953,1906,953,953,953,1906,953,953,953,1906,1906,1906,1906,1906,953,1906,1906,953,953,953,953,953,1906,953,953,953,1906,953,953,1906,953,1906,1906
1913.0,0,1,239,1912,239,1912,1912,956,239,956,1912,1912,1912,1912,956,956,239,239,956,1912,1912,1912,1912,956,1912,956,1912,1912,956,956,956,1912,239,956,239,1912,956,956,1912,239,1912,1912,1912,956,1912,1912,956,1912,1912,478,956,1912,1912,1912,1912,956,956,956,956,956,956,239,1912,239,239,478,956,239,239,1912,1912,1912,956,1912,956,1912,1912,1912,239,1912,1912,478,1912,956,1912,1912,956,1912,1912,956,1912,1912,956,956,1912,956,1912,956,478,1912
1931.0,0,1,1930,965,965,965,386,965,1930,965,386,193,965,1930,1930,965,965,1930,1930,965,965,965,1930,965,1930,965,965,965,965,1930,1930,1930,386,965,965,965,193,965,1930,1930,1930,965,1930,193,965,965,1930,1930,965,965,1930,386,386,1930,1930,965,386,193,965,193,193,1930,965,193,965,1930,386,386,1930,965,1930,965,1930,386,1930,965,965,965,965,965,965,965,386,965,965,386,1930,386,1930,1930,1930,386,965,386,965,193,1930,965,386,965
1933.0,0,1,644,322,322,1932,644,966,644,161,21,28,161,966,1932,1932,161,644,644,1932,1932,483,46,69,644,966,276,322,483,1932,138,644,644,644,161,276,322,966,966,483,138,1932,1932,138,644,1932,1932,966,322,483,1932,644,483,966,92,483,1932,276,21,483,1932,69,23,138,322,1932,161,644,644,966,966,161,92,69,1932,483,276,1932,1932,1932,1932,161,483,1932,138,138,1932,1932,161,483,483,483,966,644,1932,483,92,644,276,644
1949.0,0,1,1948,1948,974,487,487,1948,1948,974,1948,1948,1948,487,487,1948,487,1948,1948,974,974,974,974,1948,974,487,1948,1948,1948,487,487,1948,1948,487,974,1948,487,487,1948,1948,1948,1948,1948,487,1948,974,487,1948,1948,974,1948,487,974,1948,974,1948,974,1948,1948,1948,1948,974,974,1948,974,487,1948,974,1948,974,487,974,1948,1948,1948,1948,487,487,487,1948,487,487,487,974,487,1948,1948,1948,487,487,1948,1948,1948,487,974,974,487,974,1948,1948
1951.0,0,1,975,1950,975,975,390,975,325,975,195,1950,50,75,325,1950,975,325,325,325,325,650,650,975,1950,975,325,650,39,1950,650,65,195,325,195,25,195,975,975,650,975,1950,1950,1950,1950,325,195,50,1950,975,325,1950,975,325,1950,650,975,1950,150,1950,390,195,75,975,325,325,975,975,975,1950,975,975,975,650,325,650,3,6,1950,150,975,975,1950,25,1950,975,1950,39,390,390,975,39,325,1950,1950,975,650,975,75,390
1973.0,0,1,1972,1972,986,68,986,1972,1972,986,986,986,1972,29,493,986,493,986,1972,986,1972,493,1972,986,29,34,1972,1972,1972,34,1972,493,1972,1972,1972,493,493,986,1972,1972,493,986,1972,986,493,1972,1972,1972,1972,986,1972,1972,986,1972,493,1972,986,1972,1972,493,493,1972,1972,1972,986,1972,493,116,17,1972,1972,1972,1972,493,1972,1972,493,1972,986,1972,1972,493,1972,986,986,116,1972,1972,1972,68,493,1972,493,116,493,1972,986,986,1972,493
1979.0,0,1,1978,989,989,989,1978,989,1978,989,1978,989,989,989,1978,989,989,1978,1978,989,989,989,1978,1978,1978,989,1978,989,989,989,1978,989,1978,989,989,989,989,1978,1978,989,1978,1978,1978,1978,989,989,989,989,989,989,1978,1978,989,1978,1978,989,1978,989,1978,989,989,989,1978,989,989,989,1978,1978,1978,1978,1978,989,1978,989,989,43,989,989,1978,1978,989,989,989,1978,989,1978,989,989,1978,989,1978,989,1978,989,1978,989,1978,1978,1978,989
1987.0,0,1,1986,1986,993,1986,993,993,662,993,331,993,662,1986,662,331,993,993,662,1986,1986,662,662,1986,993,993,993,662,993,662,1986,993,1986,662,1986,1986,993,993,993,993,993,1986,993,1986,993,1986,331,331,1986,993,1986,1986,662,1986,993,1986,1986,993,993,993,993,1986,1986,993,331,331,993,993,331,331,993,993,1986,993,1986,1986,662,993,662,993,662,993,331,1986,1986,662,331,993,1986,662,993,662,1986,1986,1986,331,331,993,1986,993
1993.0,0,1,996,498,498,1992,996,1992,332,249,664,664,83,332,1992,664,249,332,332,332,1992,1992,1992,1992,996,996,249,166,664,664,1992,249,996,1992,498,166,498,1992,498,996,1992,12,664,332,1992,1992,664,664,498,996,498,996,996,1992,996,996,1992,996,1992,996,1992,166,332,664,166,1992,1992,1992,996,664,996,996,996,1992,1992,996,996,249,498,498,664,249,166,996,1992,1992,498,1992,664,1992,1992,1992,1992,166,1992,1992,332,332,83,1992
1997.0,0,1,1996,1996,998,1996,499,499,1996,998,998,1996,1996,1996,1996,499,499,499,1996,1996,1996,1996,998,1996,998,998,499,1996,998,998,1996,1996,1996,499,1996,1996,499,998,499,998,499,1996,499,1996,1996,1996,998,1996,1996,499,1996,1996,1996,499,998,998,1996,998,1996,1996,998,499,499,998,998,499,1996,998,998,499,998,998,1996,1996,1996,1996,1996,1996,1996,998,1996,499,998,1996,1996,1996,499,1996,499,998,499,1996,1996,998,499,499,499,1996,1996,1996
1999.0,0,1,333,1998,333,999,1998,666,111,999,999,999,1998,333,666,1998,333,1998,999,1998,999,999,999,999,1998,999,333,666,222,1998,1998,999,333,1998,1998,1998,999,37,1998,1998,999,999,999,666,999,333,999,1998,1998,333,999,333,111,999,74,999,666,999,1998,999,1998,999,999,1998,111,999,1998,1998,1998,1998,1998,999,999,666,333,222,1998,1998,1998,999,999,999,999,1998,999,666,74,999,999,222,333,666,999,666,1998,1998,1998,222,111,333
2003.0,0,1,286,1001,143,2002,182,2002,286,1001,1001,286,1001,1001,1001,2002,143,182,2002,1001,2002,286,13,286,2002,1001,2002,1001,2002,2002,1001,2002,286,2002,77,1001,91,2002,2002,1001,1001,2002,143,2002,286,26,143,1001,77,1001,154,2002,1001,91,2002,1001,77,77,1001,1001,2002,2002,1001,2002,143,154,1001,286,2002,182,2002,286,2002,1001,1001,1001,91,1001,2002,77,2002,1001,1001,2002,286,1001,1001,26,143,13,143,26,286,2002,2002,26,2002,2002,2002,154
2011.0,0,1,402,2010,201,1005,335,2010,134,1005,670,2010,2010,335,335,402,201,2010,2010,2010,1005,1005,1005,1005,1005,1005,2010,670,2010,2010,201,335,402,335,1005,2010,335,402,1005,2010,2010,335,2010,335,670,335,670,670,670,1005,2010,335,1005,10,1005,670,1005,335,335,670,134,2010,2010,10,67,1005,2010,402,670,2010,1005,1005,30,2010,67,670,670,335,335,2010,335,1005,2010,1005,335,670,2010,1005,1005,1005,2010,402,1005,2010,1005,670,1005,134,2010,2010
2017.0,0,1,336,1008,168,2016,504,1008,112,504,2016,252,1008,288,504,2016,84,672,1008,2016,2016,504,144,504,9,1008,2016,336,1008,336,2016,336,336,336,224,2016,252,2016,2016,224,288,1008,1008,2016,504,224,144,2016,1008,504,63,2016,2016,2016,42,672,252,224,56,2016,2016,112,28,336,56,168,56,2016,672,336,2016,504,1008,252,288,84,288,48,672,7,2016,252,504,1008,18,504,2016,504,1008,672,672,224,252,126,2016,336,504,2016,1008,72
2027.0,0,1,2026,1013,1013,2026,2026,2026,2026,1013,1013,2026,1013,1013,1013,2026,1013,1013,2026,1013,2026,2026,1013,2026,2026,1013,2026,1013,2026,2026,1013,1013,2026,2026,2026,1013,1013,2026,2026,1013,1013,1013,1013,2026,2026,2026,1013,2026,1013,1013,2026,1013,1013,1013,2026,1013,1013,1013,1013,2026,2026,1013,2026,2026,1013,2026,1013,2026,1013,2026,2026,1013,2026,2026,1013,1013,1013,1013,2026,2026,2026,1013,2026,1013,2026,2026,1013,2026,1013,1013,1013,2026,2026,1013,1013,2026,2026,2026,2026,2026
2029.0,0,1,2028,169,1014,1014,2028,676,676,169,2028,169,1014,507,1014,1014,507,2028,2028,2028,169,676,2028,2028,676,507,676,169,2028,507,2028,1014,2028,169,169,2028,1014,676,169,507,2028,169,1014,676,1014,1014,78,338,507,338,52,2028,1014,507,156,1014,13,2028,2028,2028,169,1014,2028,676,338,338,2028,26,2028,2028,507,2028,676,2028,507,507,156,676,676,2028,1014,169,2028,338,2028,676,507,39,676,169,2028,2028,676,1014,2028,676,2028,338,2028,169
2039.0,0,1,1019,1019,1019,1019,1019,2038,1019,1019,1019,2038,1019,2038,2038,1019,1019,1019,1019,2038,1019,2038,2038,1019,1019,1019,2038,1019,2038,1019,1019,1019,1019,2038,1019,2038,1019,1019,2038,2038,1019,2038,2038,1019,2038,1019,1019,2038,1019,1019,1019,1019,2038,1019,1019,2038,2038,2038,1019,1019,1019,2038,1019,2038,1019,2038,2038,2038,1019,1019,2038,1019,1019,2038,1019,1019,2038,1019,2038,2038,1019,1019,2038,1019,2038,1019,1019,1019,2038,1019,1019,1019,1019,1019,2038,2038,1019,1019,1019,2038
2053.0,0,1,2052,1026,1026,2052,2052,342,684,513,342,684,171,513,2052,684,513,513,684,1026,2052,513,1026,342,2052,1026,684,342,513,171,513,513,2052,2052,228,2052,1026,2052,2052,342,513,2052,2052,2052,2052,2052,2052,513,1026,171,2052,38,1026,2052,2052,1026,228,513,2052,2052,2052,2052,2052,1026,342,2052,513,684,1026,513,19,2052,2052,342,54,513,171,684,2052,684,684,513,342,171,114,2052,513,1026,19,2052,1026,1026,513,1026,2052,684,684,342,108,2052
2063.0,0,1,1031,1031,1031,2062,1031,1031,1031,1031,2062,1031,1031,1031,1031,2062,1031,2062,1031,2062,2062,1031,1031,2062,1031,1031,1031,1031,1031,1031,2062,1031,1031,1031,2062,2062,1031,1031,2062,1031,2062,2062,1031,1031,1031,2062,2062,2062,1031,1031,1031,2062,1031,1031,1031,2062,1031,2062,1031,2062,2062,2062,1031,1031,1031,2062,1031,1031,2062,2062,2062,2062,1031,1031,1031,1031,2062,1031,1031,2062,2062,1031,2062,1031,1031,1031,1031,1031,1031,1031,2062,1031,2062,1031,2062,1031,1031,2062,1031,1031
2069.0,0,1,2068,2068,1034,94,1034,517,2068,1034,2068,47,2068,2068,2068,2068,517,2068,2068,1034,517,188,2068,2068,517,47,1034,2068,1034,2068,517,2068,2068,2068,1034,1034,517,22,188,1034,44,2068,1034,2068,1034,517,517,517,2068,517,2068,1034,2068,188,517,94,2068,44,1034,1034,2068,517,517,1034,1034,2068,1034,517,2068,517,2068,517,2068,517,2068,2068,517,517,2068,2068,1034,517,517,1034,2068,2068,517,1034,2068,517,2068,188,188,517,2068,517,94,1034,188,1034
2081.0,0,1,1040,2080,520,520,2080,1040,1040,1040,1040,160,160,1040,65,416,260,2080,26,2080,26,2080,416,2080,416,260,40,2080,1040,1040,2080,1040,208,1040,2080,1040,1040,208,160,2080,1040,52,2080,65,2080,1040,2080,2080,2080,520,1040,1040,1040,2080,2080,2080,520,260,104,208,2080,2080,520,104,520,208,260,208,2080,1040,104,2080,520,260,40,2080,2080,416,416,2080,40,520,1040,2080,416,416,80,2080,2080,1040,520,260,2080,2080,2080,2080,2080,1040,1040,2080
2083.0,0,1,2082,2082,1041,2082,1041,2082,694,1041,1041,2082,694,1041,1041,1041,1041,347,694,1041,694,1041,1041,694,1041,1041,2082,694,694,1041,694,347,2082,1041,2082,1041,1041,347,2082,2082,1041,1041,694,1041,694,694,1041,1041,2082,1041,694,2082,347,1041,1041,1041,1041,2082,694,1041,1041,1041,2082,694,347,2082,694,2082,1041,1041,694,2082,2082,2082,2082,694,347,1041,347,347,2082,1041,694,1041,1041,2082,694,694,1041,1041,1041,2082,2082,2082,694,2082,347,2082,694,694
2087.0,0,1,1043,1043,1043,2086,1043,2086,1043,1043,298,1043,1043,2086,2086,2086,1043,1043,149,298,2086,2086,1043,1043,1043,1043,2086,1043,298,1043,2086,2086,1043,1043,1043,1043,1043,2086,2086,2086,2086,1043,2086,2086,1043,2086,1043,1043,149,1043,1043,149,2086,2086,1043,2086,2086,2086,1043,298,2086,1043,2086,2086,1043,149,149,2086,1043,1043,1043,1043,1043,2086,2086,1043,14,2086,2086,1043,2086,1043,1043,298,2086,2086,2086,1043,1043,1043,2086,1043,149,2086,1043,1043,1043,1043,1043,1043
2089.0,0,1,29,1044,29,1044,1044,2088,29,522,1044,2088,1044,1044,2088,261,29,36,522,696,1044,232,2088,696,1044,522,1044,348,2088,261,261,2088,29,696,1044,696,522,232,696,18,1044,58,232,1044,2088,116,696,261,1044,1044,522,58,1044,232,12,696,2088,2088,261,2088,261,116,2088,2088,29,261,696,696,1044,2088,696,522,522,2088,232,348,696,522,522,2088,1044,261,58,696,8,87,1044,1044,2088,348,116,696,696,2088,261,2088,1044,2088,1044,2088
2099.0,0,1,2098,1049,1049,1049,2098,1049,2098,1049,2098,2098,1049,2098,2098,1049,1049,1049,2098,2098,1049,1049,1049,2098,2098,1049,1049,1049,1049,2098,2098,1049,2098,2098,2098,1049,1049,1049,1049,2098,2098,1049,2098,2098,2098,1049,1049,1049,1049,1049,2098,1049,2098,2098,2098,2098,2098,2098,1049,1049,1049,1049,2098,1049,1049,2098,1049,2098,1049,2098,2098,2098,2098,1049,2098,1049,2098,2098,1049,2098,1049,1049,2098,1049,1049,1049,1049,2098,1049,2098,2098,2098,2098,1049,2098,2098,2098,1049,2098,2098
2111.0,0,1,1055,211,1055,1055,1055,2110,1055,211,1055,1055,1055,2110,2110,1055,1055,2110,1055,1055,211,2110,211,2110,1055,1055,2110,211,2110,211,1055,211,211,1055,2110,2110,1055,2110,1055,2110,1055,1055,2110,422,1055,1055,2110,1055,1055,1055,1055,2110,2110,1055,1055,1055,2110,1055,1055,422,211,2110,1055,2110,1055,422,211,1055,422,2110,422,1055,1055,1055,2110,5,211,422,2110,211,1055,211,1055,2110,2110,2110,2110,211,1055,1055,1055,1055,422,211,211,1055,211,2110,1055,1055
2113.0,0,1,44,1056,22,2112,1056,192,44,528,2112,1056,1056,2112,2112,704,11,2112,528,33,2112,704,1056,2112,1056,1056,2112,352,2112,1056,704,1056,44,11,192,264,528,1056,132,2112,2112,704,704,88,1056,2112,2112,2112,1056,96,1056,2112,192,352,352,2112,2112,1056,1056,352,704,1056,1056,2112,22,4,44,1056,2112,704,264,528,528,1056,1056,264,66,2112,2112,2112,2112,264,704,352,704,176,88,176,1056,192,2112,352,2112,528,2112,704,1056,192,1056,1056
2129.0,0,1,532,2128,266,266,2128,56,532,1064,532,2128,112,133,1064,112,133,266,1064,1064,133,2128,2128,19,2128,133,532,2128,1064,2128,2128,112,532,266,532,1064,1064,2128,1064,2128,76,2128,2128,2128,2128,1064,532,532,2128,28,532,2128,266,1064,2128,2128,1064,2128,304,152,304,2128,2128,532,266,266,532,304,133,2128,152,2128,1064,1064,2128,2128,1064,2128,2128,2128,266,532,2128,2128,112,133,2128,76,304,2128,152,1064,266,532,266,1064,2128,2128,266,2128
2131.0,0,1,2130,142,1065,1065,1065,355,710,71,710,1065,2130,355,2130,2130,1065,426,2130,1065,1065,710,710,71,355,1065,2130,142,1065,710,355,355,426,2130,1065,1065,1065,426,142,710,426,213,1065,710,213,1065,2130,2130,2130,355,426,213,213,355,1065,213,142,2130,1065,426,2130,355,2130,355,355,213,355,2130,710,142,142,710,710,2130,1065,2130,1065,213,1065,1065,355,71,2130,1065,2130,10,213,355,2130,1065,710,71,1065,710,355,1065,213,355,426,1065
2137.0,0,1,1068,534,534,712,1068,356,356,267,2136,1068,89,712,267,2136,267,712,356,1068,2136,1068,89,2136,1068,356,2136,178,1068,1068,2136,2136,1068,356,2136,712,534,178,267,2136,712,1068,534,2136,12,2136,2136,2136,534,178,534,2136,2136,356,1068,2136,178,1068,534,2136,712,2136,712,1068,178,178,534,534,2136,2136,2136,2136,1068,2136,1068,1068,356,534,2136,534,2136,267,267,712,356,356,712,1068,534,1068,712,712,712,712,2136,2136,356,267,1068,1068
2141.0,0,1,2140,2140,1070,1070,1070,2140,2140,1070,2140,2140,428,107,1070,2140,535,535,2140,2140,535,214,535,214,535,535,2140,2140,2140,535,107,535,428,535,2140,2140,535,2140,214,2140,2140,1070,2140,2140,428,535,2140,2140,2140,1070,2140,2140,1070,2140,107,2140,107,1070,2140,1070,2140,2140,2140,2140,1070,1070,2140,535,1070,2140,535,2140,2140,1070,1070,428,2140,107,1070,1070,214,535,428,428,535,1070,1070,428,1070,107,2140,2140,535,2140,107,428,1070,2140,428,2140
2143.0,0,1,51,2142,51,2142,2142,2142,17,1071,2142,306,2142,2142,2142,357,51,1071,63,1071,2142,357,306,714,2142,1071,2142,714,2142,2142,357,126,51,1071,1071,1071,1071,357,1071,119,2142,2142,119,2142,306,306,714,2142,2142,1071,1071,238,2142,306,714,357,2142,2142,2142,18,119,2142,2142,2142,17,1071,1071,51,1071,1071,1071,1071,1071,2142,119,2142,1071,357,357,2142,2142,1071,2142,2142,357,2142,2142,1071,306,2142,306,1071,238,357,2142,102,2142,1071,1071,714
2153.0,0,1,1076,2152,538,2152,2152,269,1076,1076,2152,2152,2152,2152,1076,1076,269,2152,269,1076,2152,2152,2152,2152,2152,1076,2152,2152,538,269,538,1076,1076,1076,2152,2152,1076,1076,538,538,2152,1076,2152,2152,2152,2152,2152,2152,2152,269,269,1076,2152,2152,2152,1076,1076,2152,1076,1076,1076,2152,538,1076,538,269,538,269,2152,538,2152,2152,538,1076,538,2152,1076,2152,1076,1076,2152,538,538,538,2152,1076,2152,2152,2152,1076,2152,2152,2152,2152,2152,2152,2152,2152,1076,2152
